"Band_no","CAVS","COMMON","SCIENTIFIC","BANDING_LOCALITY","LOCODE","BANDING_LAT","BANDING_LON","DATE_BANDED","AGE","SEX","RECOVERY_LOCALITY","LOCODE.1","RECOVERY_LAT","RECOVERY_LON","DATE_RECOVERED","ADESC","STADES","DISTANCE","ELAPSED_MONTHS","BANDER","Box","Batch","Size","Species","Mass",,"Notes","issueYear","bandMetal","bandMetal_BACKFILLED","bandType","initMass","massAsProp","InternDiam","Height","Gauge","Volume","funGroup","typeMeanMass","typeMedianMass","sizeMetalMeanMass","sizeMetalMedianMass","type","sizeMetal","typeSDMass","sizeMetalSDMass"
6227515,424,"Black-faced Cuckoo-shrike","Coracina novaehollandiae","PICNIC PT:PICNIC POINT GRID BLOCK:NSW","9993PP",-33.9791666667,151.0208333333,"10-FEB-1995","FIRST YEAR","UNKNOWN","PICNIC PT:PICNIC POINT GRID BLOCK:NSW","9993PP",-33.9791666667,151.0208333333,"11-FEB-1995","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","0","THE WILD BIRD REHABILITATION GROUP","C05",62,6,"Black-faced Cuckoo-shrike",0.169,,,"NA","AY","AY","6AY",0.16685,1.0128858256,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6227522,415,"Magpie-lark","Grallina cyanoleuca","ERMINGTON:ERMINGTON SYDNEY:NSW","9993ER",-33.8177777778,151.065,"31-DEC-1993","FIRST YEAR","UNKNOWN","ERMINGTON:ERMINGTON SYDNEY:NSW","9993ER",-33.8177777778,151.065,"31-DEC-1993","TAKEN BY DOMESTIC OR WILD CAT","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","0","0","THE WILD BIRD REHABILITATION GROUP","C05",62,6,"Australian Magpie-lark",0.1646,,,"NA","AY","AY","6AY",0.16685,0.9865148337,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6227554,415,"Magpie-lark","Grallina cyanoleuca","NARARA:NARARA GRID BLOCK:NSW","9993D2",-33.3958333333,151.3541666667,"30-JAN-1994","FIRST YEAR","UNKNOWN",":NARARA:NSW","09388F",-33.4,151.35,"23-JUN-1995","TAKEN/ATTACKED BY A WILD BIRD (SPECIES?)","WAS DEAD AND THE BAND WAS REMOVED.","2","16","THE WILD BIRD REHABILITATION GROUP","C05",62,6,"Australian Magpie-lark",0.1621,,,"NA","AY","AY","6AY",0.16685,0.9715313156,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6227562,634,"Noisy Miner","Manorina melanocephala","ERMINGTON:ERMINGTON SYDNEY:NSW","9993ER",-33.8177777778,151.065,"26-JAN-1995","FIRST YEAR","UNKNOWN","ERMINGTON:ERMINGTON SYDNEY:NSW","9993ER",-33.8177777778,151.065,"12-APR-1995","EXHAUSTED","IS ALIVE IN CAPTIVITY AND BAND WAS REMOVED.","0","2","THE WILD BIRD REHABILITATION GROUP","NR",62,6,"Noisy Miner",0.1658,,,"NA","AY","AY","6AY",0.16685,0.9937069224,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6227562,634,"Noisy Miner","Manorina melanocephala","ERMINGTON:ERMINGTON SYDNEY:NSW","9993ER",-33.8177777778,151.065,"26-JAN-1995","FIRST YEAR","UNKNOWN","ERMINGTON:ERMINGTON SYDNEY:NSW","9993ER",-33.8177777778,151.065,"30-JAN-1995","EXHAUSTED","IS ALIVE IN CAPTIVITY WITH BAND.","0","0","THE WILD BIRD REHABILITATION GROUP","NR",62,6,"Noisy Miner",0.1658,,,"NA","AY","AY","6AY",0.16685,0.9937069224,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6227598,634,"Noisy Miner","Manorina melanocephala","WOYWOY:WOY WOY GRID BLOCK:NSW","9993B1",-33.4791666667,151.3125,"22-SEP-1994","FIRST YEAR","UNKNOWN","WOYWOY:WOY WOY GRID BLOCK:NSW","9993B1",-33.4791666667,151.3125,"13-OCT-1994","TAKEN BY DOMESTIC OR WILD CAT","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","0","0","THE WILD BIRD REHABILITATION GROUP","NR",62,6,"Noisy Miner",0.1671,,,"NA","AY","AY","6AY",0.16685,1.0014983518,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6227599,634,"Noisy Miner","Manorina melanocephala","WOYWOY:WOY WOY GRID BLOCK:NSW","9993B1",-33.4791666667,151.3125,"22-SEP-1994","FIRST YEAR","UNKNOWN","UMINA:UMINA GRID BLOCK:NSW","9993A1",-33.5208333333,151.3125,"20-SEP-1995","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","6","11","THE WILD BIRD REHABILITATION GROUP","NR",62,6,"Noisy Miner",0.1596,,,"NA","AY","AY","6AY",0.16685,0.9565477974,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6236677,991,"Common Blackbird","Turdus merula","JOWETTS:LOT 6, CORNWALL RD, S. SPREYTON:TAS","077431",-41.25,146.3333333333,"17-DEC-1995","JUVENILE","UNKNOWN",":DEVONPORT:TAS","CB0498",-41.1833333333,146.35,"02-FEB-1997","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","8","13","DR TGD SHANNON","NR",62,6,"Blackbird",0.1604,,,"NA","AY","AY","6AY",0.16685,0.9613425232,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6248409,634,"Noisy Miner","Manorina melanocephala","ROBINA:ROBINA DEVELOPMENT, GOLD COAST:QLD","2261RD",-28.0666666667,153.3666666667,"16-JUL-1997","UNKNOWN","UNKNOWN","GAZ:MUDGEERABA:QLD","11274F",-28.0833333333,153.3666666667,"11-OCT-1997","TAKEN BY DOMESTIC OR WILD CAT","WAS DEAD AND THE BAND WAS REMOVED.","2","2","DR C P CATTERALL","NR",62,6,"Noisy Miner",0.1645,,,95,"AY","AY","6AY",0.16685,0.985915493,4.5,7,0.5,15.75,"Passerines",0.1668,0.16685,0.1653454545,0.1668,"AY 62","AY 6",0.001738315,0.0052126703
6144807,165,"Great Knot","Calidris tenuirostris","BROOMECRCK:BEACHES  CRAB CK RD  ROEBUCK BAY  BROOME:WA","800001",-18,122.3666666667,"18-APR-1985","FIRST YEAR","UNKNOWN",":ZANGHAI SHANGHAI PROVINCE  CHINA:","ECWS02",29.2,121.45,"03-APR-1990","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","5426","59","THE AUSTRALASIAN WADER STUDY GROUP","C04",61,6,"Great Knot",0.2288,,,"NA","NA","IN","6IN",0.2332,0.9811320755,4.5,5.5,0.35,8.6625,"Waders, Herons, and Ibises",0.2664848485,0.2332,0.2693785714,0.2346,"IN 61","IN 6",0.126928718,0.1146053813
6170997,165,"Great Knot","Calidris tenuirostris","BROOMECRCK:BEACHES  CRAB CK RD  ROEBUCK BAY  BROOME:WA","800001",-18,122.3666666667,"27-MAR-1990","SECOND YEAR OR OLDER","UNKNOWN",":ZANGHAI SHANGHAI PROVINCE  CHINA:","ECWS02",29.2,121.45,"03-APR-1990","SHOT FOR SPORT/FOOD","WAS DEAD AND THE BAND WAS REMOVED.","5426","0","THE AUSTRALASIAN WADER STUDY GROUP","C04",61,6,"Great Knot",0.2288,,,86,"IN","IN","6IN",0.2332,0.9811320755,4.5,5.5,0.35,8.6625,"Waders, Herons, and Ibises",0.2664848485,0.2332,0.2693785714,0.2346,"IN 61","IN 6",0.126928718,0.1146053813
6173937,991,"Common Blackbird","Turdus merula","LOW HEAD:BEACH PINES CARAVAN PARK LOW HEAD:TAS","1462TG",-41.0586111111,146.795,"25-NOV-1989","SECOND YEAR OR OLDER","FEMALE",":LOW HEAD:TAS","06181F",-41.0586111111,146.795,"25-NOV-1990","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","12","MR PH SUTTON","NR",61,6,"Blackbird",0.2281,,,86,"IN","IN","6IN",0.2332,0.9781303602,4.5,5.5,0.35,8.6625,"Passerines",0.2664848485,0.2332,0.2693785714,0.2346,"IN 61","IN 6",0.126928718,0.1146053813
6187275,165,"Great Knot","Calidris tenuirostris","BISHOP IS:BISHOP IS MOUTH OF BRISBANE RIVER:QLD","0778BI",-27.3655555556,153.1747222222,"03-MAR-1991","SECOND YEAR OR OLDER","UNKNOWN",":MANILA BAY SEASHORE:","09158F",13.5,120.9666666667,"01-MAY-1994","TRAPPED BECAUSE BIRD/BAT TANGLED IN FISHING GEAR","WAS DEAD AND THE BAND WAS REMOVED.","5805","37","DR PV DRISCOLL","C04",61,6,"Great Knot",0.2294,,,87,"IN","IN","6IN",0.2332,0.9837049743,4.5,5.5,0.35,8.6625,"Waders, Herons, and Ibises",0.2664848485,0.2332,0.2693785714,0.2346,"IN 61","IN 6",0.126928718,0.1146053813
6209895,165,"Great Knot","Calidris tenuirostris","NUDGEE BCH:NORTH END OF NUDGEE BEACH BRISBANE:QLD","0778NB",-27.3388888889,153.0888888889,"03-MAY-1993","FIRST YR OR OLDER","UNKNOWN","FISHERMANI:FISHERMAN ISLAND BRISBANE:QLD","1541X3",-27.3833333333,153.1666666667,"17-JUL-1996","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","10","38","DR PV DRISCOLL","C04",62,6,"Great Knot",0.2303,,,"NA","IN","IN","6IN",0.2449,0.9403838301,4.5,5.5,0.35,8.6625,"Waders, Herons, and Ibises",0.2453333333,0.2449,0.2693785714,0.2346,"IN 62","IN 6",0.0032147576,0.1146053813
6212254,165,"Great Knot","Calidris tenuirostris","NUDGEE BCH:NORTH END OF NUDGEE BEACH BRISBANE:QLD","8017NB",-27.3388888889,153.0888888889,"01-SEP-1996","FIRST YR OR OLDER","UNKNOWN",":FISHERMANS ISLAND GRAIN TERMINAL:QLD","11556F",-27.3833333333,153.1666666667,"07-JAN-1998","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","10","16","THE QLD WADER STUDY GROUP","C04",62,6,"Great Knot",0.2427,,,"NA","IN","IN","6IN",0.2449,0.9910167415,4.5,5.5,0.35,8.6625,"Waders, Herons, and Ibises",0.2453333333,0.2449,0.2693785714,0.2346,"IN 62","IN 6",0.0032147576,0.1146053813
6003168,991,"Common Blackbird","Turdus merula","BOTANIC:AUSTRALIAN NATIONAL BOTANIC GARDENS:ACT","044301",-35.275,149.1083333333,"31-DEC-1973","NESTLING","UNKNOWN",":CSIRO BLACK MOUNTAIN LABORATORIES:ACT","04850F",-35.2666666667,149.1166666667,"00-   -1974","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","Time elapsed cannot be calculated","MR GS CLARK","NR",60,6,"Blackbird",0.2403,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6018606,991,"Common Blackbird","Turdus merula","YILKI:YILKI:SA","044630",-35.5747222222,138.6002777778,"22-APR-1984","FIRST YEAR","FEMALE",":PETREL AVENUE ENCOUNTER BAY:SA","01933F",-35.5802777778,138.6,"21-NOV-1987","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","42","A/PROF DC PATON","NR",60,6,"Blackbird",0.1934,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6018649,999,"Common Starling","Sturnus vulgaris","GILBERTON:47 GILBERT STREET GILBERTON:SA","044629",-34.9041666667,138.6119444444,"30-DEC-1984","FIRST YR OR OLDER","UNKNOWN",":BACKYARD 66 GILBERT STREET GILBERTON:SA","06251F",-34.9041666667,138.6119444444,"10-JAN-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","72","A/PROF DC PATON","NR",60,6,"Common Starling",0.1637,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6019045,634,"Noisy Miner","Manorina melanocephala","DAVIDSON:DAVIDSON    SYDNEY:NSW","9993DA",-33.7419444444,151.1958333333,"03-JAN-1996","JUVENILE","UNKNOWN",":BELROSE:NSW","08637F",-33.7333333333,151.2166666667,"07-JAN-1996","TAKEN BY DOMESTIC OR WILD CAT","WAS DEAD AND THE BAND WAS REMOVED.","3","0","THE WILD BIRD REHABILITATION GROUP","NR",60,6,"Noisy Miner",0.2377,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6019321,684,"Regent Bowerbird","Sericulus chrysocephalus","MATCHAM:GOSFORD:NSW","055507",-33.4361111111,151.4083333333,"23-SEP-1989","SECOND YEAR OR OLDER","MALE",":ON PROPERTY RMB 45 WAMBINA ROAD MATCHAM:NSW","06401F",-33.4361111111,151.4083333333,"24-FEB-1991","FOUND IN STILL WATER (DAM, TROUGH, POOL, ETC)","WAS DEAD AND THE BAND WAS REMOVED.","0","17","MR FWC VAN GESSEL","NR",60,6,"Regent Bowerbird",0.2298,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6022187,991,"Common Blackbird","Turdus merula","SOMERS:SOMERS CAMP:VIC","0503X2",-38.4,145.1666666667,"23-FEB-1991","SECOND YEAR OR OLDER","MALE","GAZETTE:SOMERS:VIC","07017F",-38.4,145.1666666667,"07-OCT-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","7","MR P JACKSON","NR",60,6,"Blackbird",0.2325,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6031492,999,"Common Starling","Sturnus vulgaris","KALEEN:81 MARIBYRNONG AVE KALEEN:ACT","040402",-35.2172222222,149.1086111111,"17-NOV-1982","FIRST YR OR OLDER","UNKNOWN",":BURNETT STREET KALEEN:ACT","01612F",-35.2,149.1,"02-DEC-1985","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","36","MR M CLAYTON","NR",60,6,"Common Starling",0.1693,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6039136,637,"Little Wattlebird","Anthochaera chrysoptera(split:use 710 or712)","LEGANA:LEGANA:TAS","078701",-41.3666666667,147.0333333333,"07-SEP-1984","SECOND YEAR OR OLDER","UNKNOWN",":13 MATTHEW PLACE LAUNCESTON:TAS","01032F",-41.45,147.1666666667,"25-SEP-1986","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","14","24","DR DG HENDERSON","NR",60,6,"Little Wattlebird",0.2247,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6046416,447,"White's Thrush","Zoothera dauma","MT WILSON:MT. WILSON  NSW:NSW","040801",-33.5,150.3833333333,"06-APR-1986","FIRST YR OR OLDER","UNKNOWN","MT WILSON:MT. WILSON  NSW:NSW","00636F",-33.5,150.3833333333,"12-APR-1986","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","WAS DEAD AND THE BAND WAS REMOVED.","0","0","MR EG REYNOLDS","C05",60,6,"White's Thrush",0.2414,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6049830,421,"Eastern Whipbird","Psophodes olivaceus","FRITHS:7 KMS NORTH WEST OF PALUMA:QLD","085701",-19,146.1666666667,"13-SEP-1983","FIRST YR OR OLDER","FEMALE","PALUMA SF:PALUMA STATE FOREST PALUMA:QLD","0084F2",-19,146.1666666667,"30-NOV-1990","TRAPPED IN MIST NET","WAS RELEASED ALIVE AND THE BAND OR COLOUR MARK WAS REPLACED DUE TO WEAR.","0","86","DR DW FRITH","C05",60,6,"Eastern Whipbird",0.161,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6072953,999,"Common Starling","Sturnus vulgaris","3KM SW MAL:3KM SOUTH WEST OF MALLALA:SA","019702",-34.4666666667,138.4666666667,"21-JUN-1986","FIRST YR OR OLDER","UNKNOWN",":4 KM FROM MALLALA:SA","01540F",-34.45,138.5166666667,"23-APR-1987","TAKEN BY DOMESTIC OR WILD CAT","WAS DEAD AND THE BAND WAS REMOVED.","5","10","MR MH WATERMAN OAM","NR",60,6,"Common Starling",0.3314,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6083962,999,"Common Starling","Sturnus vulgaris","3KM SW MAL:3KM SOUTH WEST OF MALLALA:SA","019702",-34.4666666667,138.4666666667,"21-JUN-1986","FIRST YR OR OLDER","UNKNOWN",":MALLALA:SA","07360F",-34.45,138.5166666667,"21-FEB-1992","BAND ONLY FOUND","STATUS OF BIRD/BAT IS UNKNOWN AND THE BAND WAS REMOVED.","5","68","MR MH WATERMAN OAM","NR",60,6,"Common Starling",0.3527,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6085203,999,"Common Starling","Sturnus vulgaris","EXPERIMENT:79 MOORE STREET LEICHARDT:NSW","0779ZD",-33.8833333333,151.15,"19-NOV-1988","FIRST YR OR OLDER","UNKNOWN",":IN YARD 100 MOORE STREET LEICHARDT:NSW","04683F",-33.8833333333,151.15,"00-NOV-1988","TAKEN BY DOMESTIC OR WILD CAT","WAS DEAD AND THE BAND WAS REMOVED.","2","Time elapsed cannot be calculated","DR KW LOWE","NR",60,6,"Common Starling",0.2341,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6085216,999,"Common Starling","Sturnus vulgaris","EXPERIMENT:123 CURTIS ROAD BALMAIN:NSW","0779ZB",-33.8666666667,151.1666666667,"19-NOV-1988","FIRST YR OR OLDER","UNKNOWN",":GUTTER CURTIS ROAD BALMAIN:NSW","04634F",-33.8666666667,151.1666666667,"21-NOV-1988","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","WAS DEAD AND THE BAND WAS REMOVED.","0","0","DR KW LOWE","NR",60,6,"Common Starling",0.2334,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6085238,999,"Common Starling","Sturnus vulgaris",":7 PERCY STREET BRUNSWICK:VIC","04859F",-37.7666666667,144.95,"08-FEB-1989","FIRST YR OR OLDER","UNKNOWN",":7 PERCY STREET BRUNSWICK:VIC","04859F",-37.7666666667,144.95,"09-FEB-1989","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","0","DR KW LOWE","NR",60,6,"Common Starling",0.233,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6085240,999,"Common Starling","Sturnus vulgaris",":FOOTPATH OUTSIDE 15 DUDLEY ST N.FITZROY:VIC","05026F",-37.7833333333,144.9833333333,"08-FEB-1989","FIRST YR OR OLDER","UNKNOWN",":FOOTPATH OUTSIDE 15 DUDLEY ST N.FITZROY:VIC","05026F",-37.7833333333,144.9833333333,"20-FEB-1989","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","0","0","DR KW LOWE","NR",60,6,"Common Starling",0.2339,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6085254,999,"Common Starling","Sturnus vulgaris","EXPERIMENT:CARLTON/BRUNSWICK AREA  LOCATION ON FILE:VIC","0779CE",-37.7833333333,144.9833333333,"08-FEB-1989","FIRST YR OR OLDER","UNKNOWN",":FITZROY MELBOURNE:VIC","05436F",-37.8,144.9833333333,"20-FEB-1989","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","0","DR KW LOWE","NR",60,6,"Common Starling",0.2338,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6088851,702,"Grey Butcherbird","Cracticus torquatus","CARBROOKOH:3.5 KM SOUTH OF MT COTTON:QLD","114604",-27.6591666667,153.2291666667,"14-MAY-1989","FIRST YR OR OLDER","FEMALE",":GARDEN 393 CALIFORNIA CREEK RD CORNUBIA:QLD","05741F",-27.6833333333,153.25,"23-APR-1990","FOUND ON HIGHWAY/ROAD; BUT NOT CERTAINLY HIT BY CAR","PARTIALLY DECOMPOSED AND BAND STATUS UNKNOWN.","3","11","DR SJM BLABER","NR",60,6,"Grey Butcherbird",0.2256,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6088857,415,"Magpie-lark","Grallina cyanoleuca","CARBROOKOH:3.5 KM SOUTH OF MT COTTON:QLD","114604",-27.6591666667,153.2291666667,"07-OCT-1989","FIRST YR OR OLDER","UNKNOWN",":SHAILER PARK:QLD","05376F",-27.65,153.1666666667,"21-OCT-1989","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","6","0","DR SJM BLABER","C05",60,6,"Australian Magpie-lark",0.2319,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 60","NA 6","NA","NA"
6106646,991,"Common Blackbird","Turdus merula","BEAUMONT:BEAUMONT:SA","0208X1",-34.95,138.65,"26-JAN-1984","JUVENILE","FEMALE",":BACKYARD AT 6 HAMILTON ST ERINDALE:SA","07827F",-34.9083333333,138.6333333333,"22-OCT-1992","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","6","104","MRS JB PATON (DECEASED)","NR",61,6,"Blackbird",0.1249,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6106693,991,"Common Blackbird","Turdus merula","DASHWOODRD:1 DASHWOOD ROAD  BEAUMONT:SA","020827",-34.9544444444,138.65,"30-DEC-1984","FIRST YR OR OLDER","MALE",":JOHN CLELAND DRIVE ST GEORGES ADELAIDE:SA","01528F",-34.95,138.65,"20-APR-1987","FOUND DEAD, CAUSE UNKNOWN","WAS SKELETON/DRIED OUT CORPSE, BAND REMOVED.","0","27","MRS JB PATON (DECEASED)","NR",61,6,"Blackbird",0.2222,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6108015,991,"Common Blackbird","Turdus merula","HEALSVILLE:CORANDERRK RESERVE  HEALESVILLE:VIC","062405",-37.6833333333,145.5305555556,"14-JAN-1988","SECOND YEAR OR OLDER","MALE","CORANDERRK:CORANDERRK  HEALESVILLE SANCTUARY:VIC","132402",-37.6833333333,145.5166666667,"28-JAN-1988","TRAPPED IN MIST NET","WAS MERCY KILLED AND THE BAND WAS REMOVED.","0","0","A/P A LILL","NR",61,6,"Blackbird",0.2343,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6115123,702,"Grey Butcherbird","Cracticus torquatus","RECHER:BRISBANE WATER NATIONAL PARK:NSW","043502",-33.5472222222,151.2861111111,"22-MAR-1985","JUVENILE","UNKNOWN",":NO 6 PATONGA ST PATONGA BEACH:NSW","04851F",-33.55,151.2666666667,"27-DEC-1988","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","45","PROF HF RECHER","NR",61,6,"Grey Butcherbird",0.2246,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6119541,991,"Common Blackbird","Turdus merula","BALLARATC:CENTRAL BALLARAT:VIC","083006",-37.5666666667,143.8533333333,"09-OCT-1983","NESTLING","UNKNOWN",":CHIMNEY 212 ARMSTRONG STREET  BALLARAT:VIC","00477F",-37.5666666667,143.85,"06-APR-1986","FOUND INSIDE A MAN MADE STRUCTURE","WAS DEAD AND THE STATUS OF THE BAND IS UNKNOWN.","0","29","DR BJ KENTISH","NR",61,6,"Blackbird",0.2369,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6119723,999,"Common Starling","Sturnus vulgaris","DASHWOODRD:1 DASHWOOD ROAD  BEAUMONT:SA","020827",-34.9544444444,138.65,"26-NOV-1985","FIRST YR OR OLDER","MALE",":YARD 32 HAY ROAD LINDEN PARK:SA","07048F",-34.9444444444,138.6472222222,"20-OCT-1991","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE BAND WAS REMOVED.","2","70","MRS JB PATON (DECEASED)","NR",61,6,"Common Starling",0.1733,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6119743,999,"Common Starling","Sturnus vulgaris","DASHWOODRD:1 DASHWOOD ROAD  BEAUMONT:SA","020827",-34.9544444444,138.65,"30-DEC-1985","FIRST YR OR OLDER","UNKNOWN",":39 WOODCROFT AVENUE ST GEORGES:SA","01402F",-34.9544444444,138.65,"00-   -0000","FOUND DEAD, CAUSE UNKNOWN","WAS DEAD AND THE STATUS OF THE BAND IS UNKNOWN.","0","Time elapsed cannot be calculated","MRS JB PATON (DECEASED)","NR",61,6,"Common Starling",0.2271,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
6119750,991,"Common Blackbird","Turdus merula","DASHWOODRD:1 DASHWOOD ROAD  BEAUMONT:SA","020827",-34.9544444444,138.65,"12-JAN-1986","JUVENILE","MALE",":7 KINCARDINE STREET ST GEORGES:SA","04924F",-34.95,138.65,"15-MAR-1989","FOUND SICK OR INJURED","REHABILITATION WAS ATTEMPTED BUT BIRD/BAT DIED, BAND WAS REMOVED.","0","38","MRS JB PATON (DECEASED)","NR",61,6,"Blackbird",0.1921,,,"NA","NA","NA","6NA","NA","NA","NA","NA","NA","NA","Passerines","NA","NA","NA","NA","NA 61","NA 6","NA","NA"
